Second,microtesla
151.9,21.479757
152.0,21.479757
152.1,21.479757
152.2,22.24722
152.3,22.22444
152.4,22.22444
152.5,22.367878
152.6,22.367878
152.7,22.367878
152.8,22.382858
152.9,22.375046
153.0,22.375046
153.1,22.471119
153.2,22.471119
153.3,22.407665
153.4,22.401993
153.5,22.401993
153.6,22.401993
153.7,22.730703
153.8,22.774696
153.9,22.774696
154.0,22.786785
154.1,22.786785
154.2,22.786785
154.3,22.072018
154.4,21.845707
154.5,21.845707
154.6,21.880465
154.7,22.023266
154.8,22.023266
154.9,21.833504
155.0,21.7313
155.1,21.7313
155.2,21.387577
155.3,21.64585
155.4,21.64585
155.5,21.757992
155.6,21.90522
155.7,21.874083
155.8,21.76797
155.9,21.939281
156.0,21.939281
156.1,22.187798
156.2,22.386787
156.3,22.386787
156.4,22.398432
156.5,22.531311
156.6,22.531311
156.7,22.579834
156.8,22.718868
156.9,22.718868
157.0,22.673666
157.1,22.62293
157.2,22.62293
157.3,22.60988
157.4,22.684103
157.5,22.684103
157.6,22.683285
157.7,22.655994
157.8,22.655994
157.9,22.56619
158.0,22.618229
158.1,22.618229
158.2,22.765877
158.3,23.000551
158.4,23.000551
158.5,22.916958
158.6,22.911219
158.7,22.911219
158.8,22.696924
158.9,22.504654
159.0,22.504654
159.1,22.284296
159.2,21.982965
159.3,21.982965
159.4,21.971745
159.5,21.851233
159.6,21.851233
159.7,21.671988
159.8,21.625757
159.9,21.625757
160.0,21.774244
160.1,22.158451
160.2,22.158451
160.3,22.69914
160.4,22.863485
160.5,22.863485
160.6,23.099253
160.7,23.099253
160.8,23.099253
160.9,22.930191
161.0,22.826212
161.1,22.826212
161.2,22.562223
161.3,22.562223
161.4,22.562223
161.5,23.145622
161.6,23.145622
161.7,23.145622
161.8,23.364853
161.9,23.364853
162.0,23.364853
162.1,22.87326
162.2,22.87326
162.3,22.87326
162.4,22.89388
162.5,23.115114
162.6,23.115114
162.7,22.904436
162.8,22.904436
162.9,22.904436
163.0,22.60238
163.1,22.545832
163.2,22.545832
163.3,22.7313
163.4,22.7313
163.5,22.7313
163.6,23.007189
163.7,23.007189
163.8,23.007189
163.9,23.182974
164.0,23.182974
164.1,23.182974
164.2,23.313974
164.3,23.313974
164.4,23.313974
164.5,23.355818
164.6,23.355818
164.7,23.355818
164.8,23.790236
164.9,23.790236
165.0,23.790236
165.1,23.44765
165.2,23.44765
165.3,23.44765
165.4,22.985224
165.5,22.985224
165.6,22.985224
165.7,22.563074
165.8,22.563074
165.9,22.563074
166.0,22.755566
166.1,22.755566
166.2,22.755566
166.3,23.01704
166.4,23.01704
166.5,23.01704
166.6,22.968021
166.7,22.968021
166.8,22.968021
166.9,23.450514
167.0,23.450514
167.1,23.450514
167.2,23.47029
167.3,23.47029
167.4,23.47029
167.5,24.002602
167.6,24.002602
167.7,24.002602
167.8,24.104158
167.9,24.104158
168.0,24.104158
168.1,22.95711
168.2,22.95711
168.3,22.95711
168.4,22.495575
168.5,22.495575
168.6,22.495575
168.7,22.877516
168.8,22.877516
168.9,22.877516
169.0,22.977947
169.1,22.977947
169.2,22.977947
169.3,22.430708
169.4,22.430708
169.5,22.430708
169.6,22.653227
169.7,22.653227
169.8,22.653227
169.9,22.778618
170.0,22.778618
170.1,22.778618
170.2,22.97771
170.3,22.97771
170.4,22.97771
170.5,23.064556
170.6,23.064556
170.7,23.064556
170.8,22.716301
170.9,22.716301
171.0,22.716301
171.1,22.883326
171.2,22.883326
171.3,22.883326
171.4,22.902672
171.5,22.902672
171.6,22.902672
171.7,23.043262
171.8,23.043262
171.9,23.043262
172.0,22.949026
172.1,22.949026
172.2,22.949026
172.3,23.377129
172.4,23.377129
172.5,23.377129
172.6,23.873964
172.7,23.873964
172.8,23.873964
172.9,23.641153
173.0,23.641153
173.1,23.641153
173.2,23.509472
173.3,23.509472
173.4,23.509472
173.5,23.084797
173.6,23.084797
173.7,23.084797
173.8,23.144272
173.9,23.144272
174.0,23.144272
174.1,23.744766
174.2,23.744766
174.3,23.744766
174.4,23.43359
174.5,23.43359
174.6,23.43359
174.7,22.71516
174.8,22.71516
174.9,22.71516
175.0,22.371584
175.1,22.371584
175.2,22.371584
175.3,22.795311
175.4,22.795311
175.5,22.795311
175.6,23.43756
175.7,23.43756
175.8,23.43756
175.9,23.141281
176.0,23.141281
176.1,23.141281
176.2,22.925419
176.3,22.925419
176.4,22.925419
176.5,22.77586
176.6,22.77586
176.7,22.77586
176.8,22.81907
176.9,22.81907
177.0,22.81907
177.1,23.013845
177.2,23.013845
177.3,23.013845
177.4,23.21962
177.5,23.21962
177.6,23.21962
177.7,23.107752
177.8,23.107752
177.9,23.107752
178.0,23.139555
178.1,23.139555
178.2,23.139555
178.3,23.291458
178.4,23.291458
178.5,23.291458
178.6,23.057873
178.7,23.057873
178.8,23.057873
178.9,23.341347
179.0,23.341347
179.1,23.341347
179.2,22.923183
179.3,22.923183
179.4,22.923183
179.5,22.817913
179.6,22.817913
179.7,22.817913
179.8,22.82698
179.9,22.82698
180.0,22.82698
180.1,22.742785
180.2,22.742785
180.3,22.742785
180.4,22.590956
180.5,22.590956
180.6,22.590956
180.7,23.027222
180.8,23.027222
180.9,23.113668
181.0,23.09313
181.1,23.09313
181.2,23.09313
181.3,22.776762
181.4,22.776762
181.5,22.776762
181.6,22.62858
181.7,22.62858
181.8,22.62858
181.9,22.525948
182.0,22.525948
182.1,22.525948
182.2,22.712978
182.3,22.712978
182.4,22.866386
182.5,23.142534
182.6,23.142534
182.7,23.142534
182.8,22.74088
182.9,22.636116
183.0,22.636116
183.1,22.882868
183.2,22.882868
183.3,22.770355
183.4,22.73958
183.5,22.73958
183.6,22.73958
183.7,22.745605
183.8,22.745605
183.9,22.753084
184.0,22.845478
184.1,22.845478
184.2,22.845478
184.3,22.886942
184.4,22.886942
184.5,22.733751
184.6,22.67457
184.7,22.67457
184.8,22.67457
184.9,22.368488
185.0,22.368488
185.1,22.368488
185.2,22.700705
185.3,22.700705
185.4,22.714514
185.5,22.776556
185.6,22.776556
185.7,22.776556
185.8,23.072414
185.9,23.072414
186.0,23.155636
186.1,23.050156
186.2,23.050156
186.3,22.791264
186.4,22.673437
186.5,22.673437
186.6,22.758204
186.7,22.860277
186.8,22.860277
186.9,22.846579
187.0,22.857641
187.1,22.857641
187.2,22.963104
187.3,23.16562
187.4,23.16562
187.5,23.271446
187.6,22.87901
187.7,22.87901
187.8,22.575163
187.9,22.345264
188.0,22.345264
188.1,22.226366
188.2,22.015564
188.3,22.015564
188.4,21.982473
188.5,21.987997
188.6,21.987997
188.7,22.49172
188.8,22.639698
188.9,22.639698
189.0,22.765041
189.1,23.016878
189.2,23.016878
189.3,23.237207
189.4,23.277273
189.5,23.277273
189.6,23.273844
189.7,23.28268
189.8,23.28268
189.9,23.373747
190.0,22.791622
190.1,22.791622
190.2,22.695051
190.3,22.533041
190.4,22.533041
190.5,22.846556
190.6,23.163067
190.7,23.163067
190.8,23.124363
190.9,22.932728
191.0,22.932728
191.1,22.512012
191.2,22.223572
191.3,22.223572
191.4,22.247343
191.5,22.56919
191.6,22.56919
191.7,22.633858
191.8,22.548435
191.9,22.548435
192.0,22.560276
192.1,22.954287
192.2,22.954287
192.3,23.007164
192.4,22.85061
192.5,22.85061
192.6,22.602924
192.7,22.555658
192.8,22.555658
192.9,22.79373
193.0,23.05086
193.1,23.05086
193.2,23.223457
193.3,23.435427
193.4,23.435427
193.5,23.247349
193.6,23.053349
193.7,23.053349
193.8,22.862082
193.9,22.98171
194.0,22.98171
194.1,23.529417
194.2,23.552095
194.3,23.552095
194.4,23.588476
194.5,23.427343
194.6,23.427343
194.7,23.111256
194.8,23.017046
194.9,23.017046
195.0,22.879156
195.1,22.836208
195.2,22.836208
195.3,22.834768
195.4,23.080572
195.5,23.080572
195.6,23.222582
195.7,23.144276
195.8,23.144276
195.9,23.31779
196.0,23.356215
196.1,23.356215
196.2,23.532997
196.3,23.466413
196.4,23.466413
196.5,23.349716
196.6,23.312624
196.7,23.312624
196.8,23.447098
196.9,23.485415
197.0,23.485415
197.1,23.48716
197.2,23.508074
197.3,23.508074
197.4,23.193602
197.5,22.978462
197.6,22.978462
197.7,22.924364
197.8,22.924364
197.9,22.924364
198.0,23.093946
198.1,23.173117
198.2,23.173117
198.3,23.349241
198.4,23.349241
198.5,23.349241
198.6,23.822266
198.7,23.822266
198.8,23.822266
198.9,23.51616
199.0,23.51616
199.1,23.51616
199.2,23.252724
199.3,23.252724
199.4,23.252724
199.5,23.217794
199.6,23.217794
199.7,23.217794
199.8,23.664505
199.9,23.664505
200.0,23.664505
200.1,23.637054
200.2,23.400888
200.3,23.400888
200.4,22.853518
200.5,22.853518
200.6,22.853518
200.7,22.500864
200.8,22.500864
200.9,22.500864
201.0,23.194868
201.1,23.194868
201.2,23.194868
201.3,23.14062
201.4,23.14062
201.5,23.14062
201.6,22.332306
201.7,22.332306
201.8,22.332306
201.9,22.40598
202.0,22.40598
202.1,22.40598
202.2,22.624975
202.3,22.624975
202.4,22.624975
202.5,22.533157
202.6,22.60506
202.7,22.60506
202.8,22.899778
202.9,22.899778
203.0,22.899778
203.1,23.095667
203.2,23.095667
203.3,23.095667
203.4,23.101107
203.5,22.958515
203.6,22.958515
203.7,22.55431
203.8,22.55431
203.9,22.55431
204.0,22.481361
204.1,22.542358
204.2,22.542358
204.3,22.599522
204.4,22.599522
204.5,22.599522
204.6,22.857677
204.7,22.958582
204.8,22.958582
204.9,22.935932
205.0,23.190763
205.1,23.190763
205.2,23.942734
205.3,23.942734
205.4,23.942734
205.5,24.053898
205.6,23.758472
205.7,23.758472
205.8,23.370771
205.9,23.370771
206.0,23.370771
206.1,23.557425
206.2,23.65488
206.3,23.65488
206.4,23.661978
206.5,23.661978
206.6,23.661978
206.7,23.781906
206.8,23.830215
206.9,23.830215
207.0,23.648737
207.1,23.519585
207.2,23.519585
207.3,23.283693
207.4,23.11547
207.5,23.11547
207.6,22.9846
207.7,22.745272
207.8,22.745272
207.9,22.700478
208.0,22.800793
208.1,22.800793
208.2,22.802443
208.3,22.90157
208.4,22.90157
208.5,22.916819
208.6,23.20542
208.7,23.20542
208.8,23.31694
208.9,23.508913
209.0,23.508913
209.1,23.754158
209.2,23.64585
209.3,23.64585
209.4,23.58698
209.5,23.58698
209.6,23.58698
209.7,23.623156
209.8,23.636126
209.9,23.636126
210.0,23.619547
210.1,23.55898
210.2,23.55898
210.3,23.680647
210.4,23.49403
210.5,23.49403
210.6,23.175634
210.7,22.969816
210.8,22.969816
210.9,23.018501
211.0,23.018501
211.1,23.018501
211.2,22.82794
211.3,22.872068
211.4,22.872068
211.5,22.897778
211.6,22.838722
211.7,22.838722
211.8,23.153065
211.9,23.153065
212.0,23.153065
212.1,23.430944
212.2,23.401714
212.3,23.401714
212.4,23.041609
212.5,23.041609
212.6,23.041609
212.7,23.176802
212.8,23.176802
212.9,23.176802
213.0,23.567057
213.1,23.643473
213.2,23.643473
213.3,23.426397
213.4,23.426397
213.5,23.426397
213.6,23.29715
213.7,23.029247
213.8,23.029247
213.9,22.630474
214.0,22.630474
214.1,22.630474
214.2,22.277006
214.3,22.277006
214.4,22.277006
214.5,21.84215
214.6,21.84215
214.7,21.84215
214.8,22.168922
214.9,22.168922
215.0,22.168922
215.1,22.277174
215.2,22.316853
215.3,22.316853
215.4,22.532173
215.5,22.532173
215.6,22.532173
215.7,22.476309
215.8,22.370382
215.9,22.370382
216.0,22.222147
216.1,22.482008
216.2,22.482008
216.3,22.69852
216.4,22.69852
216.5,22.69852
216.6,22.548721
216.7,22.650213
216.8,22.650213
216.9,22.573162
217.0,22.573162
217.1,22.63094
217.2,22.871483
217.3,22.871483
217.4,22.871483
217.5,22.798826
217.6,22.614557
217.7,22.614557
217.8,22.440418
217.9,22.440418
218.0,22.440418
218.1,22.272055
218.2,22.272055
218.3,22.272055
218.4,22.196001
218.5,22.196001
218.6,22.196001
218.7,22.501947
218.8,22.501947
218.9,22.501947
219.0,23.073332
219.1,23.073332
219.2,22.990253
219.3,22.860292
219.4,22.860292
219.5,22.860292
219.6,23.118093
219.7,23.165718
219.8,23.165718
219.9,22.924665
220.0,22.924665
220.1,22.924665
220.2,22.365
220.3,22.365
220.4,22.365
220.5,22.607061
220.6,22.607061
220.7,22.607061
220.8,23.226576
220.9,23.226576
221.0,23.226576
221.1,23.391235
221.2,23.391235
221.3,23.391235
221.4,22.94431
221.5,22.94431
221.6,22.94431
221.7,22.463245
221.8,22.463245
221.9,22.463245
222.0,22.872118
222.1,22.872118
222.2,22.872118
222.3,23.676283
222.4,23.676283
222.5,23.676283
222.6,23.635094
222.7,23.635094
222.8,23.635094
222.9,23.571735
223.0,23.571735
223.1,23.571735
223.2,23.109882
223.3,23.109882
223.4,23.109882
223.5,23.029142
223.6,23.029142
223.7,23.029142
223.8,23.268118
223.9,23.268118
224.0,23.268118
224.1,23.161776
224.2,23.161776
224.3,23.161776
224.4,23.063349
224.5,23.063349
224.6,23.063349
224.7,22.989025
224.8,22.989025
224.9,22.989025
225.0,23.393328
225.1,23.393328
225.2,23.393328
225.3,23.120102
225.4,23.120102
225.5,23.120102
225.6,22.712976
225.7,22.712976
225.8,22.712976
225.9,22.802958
226.0,22.802958
226.1,22.802958
226.2,23.295969
226.3,23.295969
226.4,23.295969
226.5,24.267937
226.6,24.267937
226.7,24.267937
226.8,24.40053
226.9,24.40053
227.0,24.40053
227.1,24.300499
227.2,24.300499
227.3,24.300499
227.4,24.359911
227.5,24.359911
227.6,24.359911
227.7,24.155884
227.8,24.155884
227.9,24.155884
228.0,24.420938
228.1,24.420938
228.2,24.420938
228.3,24.104273
228.4,24.104273
228.5,24.104273
228.6,23.723383
228.7,23.723383
228.8,23.723383
228.9,23.426994
229.0,23.426994
229.1,23.426994
229.2,23.545324
229.3,23.545324
229.4,23.545324
229.5,23.44492
229.6,23.44492
229.7,23.44492
229.8,23.077473
229.9,23.077473
230.0,23.077473
230.1,23.09766
230.2,23.09766
230.3,23.09766
230.4,23.619978
230.5,23.619978
230.6,23.619978
230.7,24.10445
230.8,24.10445
230.9,24.10445
231.0,23.643238
231.1,23.643238
231.2,23.643238
231.3,22.639397
231.4,22.639397
231.5,22.639397
231.6,22.672457
231.7,22.672457
231.8,22.672457
231.9,22.819427
232.0,22.819427
232.1,22.819427
232.2,23.14478
232.3,23.14478
232.4,23.14478
232.5,23.446394
232.6,23.446394
232.7,23.446394
232.8,23.529766
232.9,23.529766
233.0,23.529766
233.1,23.275888
233.2,23.275888
233.3,23.275888
233.4,22.942417
233.5,22.942417
233.6,22.942417
233.7,23.252165
233.8,23.252165
233.9,23.531977
234.0,23.966143
234.1,23.966143
234.2,23.966143
234.3,24.025269
234.4,24.025269
234.5,24.025269
234.6,23.542906
234.7,23.542906
234.8,23.542906
234.9,23.357597
235.0,23.357597
235.1,23.357597
235.2,23.113235
235.3,23.113235
235.4,23.113235
235.5,22.52981
235.6,22.52981
235.7,22.52981
235.8,22.995789
235.9,22.995789
236.0,22.995789
236.1,23.077364
236.2,23.077364
236.3,23.077364
236.4,23.477247
236.5,23.477247
236.6,23.477247
236.7,23.935364
236.8,23.935364
236.9,23.935364
237.0,24.162285
237.1,24.162285
237.2,24.162285
237.3,24.089233
237.4,24.089233
237.5,24.089233
237.6,23.7832
237.7,23.7832
237.8,23.7832
237.9,23.485725
238.0,23.485725
238.1,23.485725
238.2,23.61571
238.3,23.61571
238.4,23.61571
238.5,23.366093
238.6,23.366093
238.7,23.366093
238.8,23.304594
238.9,23.304594
239.0,23.304594
239.1,23.340834
239.2,23.340834
239.3,23.340834
239.4,23.19305
239.5,23.19305
239.6,23.19305
239.7,23.680166
239.8,23.680166
239.9,23.680166
240.0,23.969995
240.1,23.969995
240.2,23.969995
240.3,24.451494
240.4,24.451494
240.5,24.451494
240.6,24.661116
240.7,24.661116
240.8,24.661116
240.9,24.660627
241.0,24.660627
241.1,24.660627
241.2,24.089642
241.3,24.089642
241.4,24.089642
241.5,23.50637
241.6,23.50637
241.7,23.50637
241.8,23.32814
241.9,23.32814
242.0,23.32814
242.1,23.172373
242.2,23.172373
242.3,23.172373
242.4,22.447002
242.5,22.447002
242.6,22.447002
242.7,22.237953
242.8,22.237953
242.9,22.237953
243.0,22.694105
243.1,22.694105
243.2,22.694105
243.3,22.734253
243.4,22.734253
243.5,22.734253
243.6,22.361145
243.7,22.361145
243.8,22.361145
243.9,23.134304
244.0,23.305336
244.1,23.305336
244.2,23.10821
244.3,23.10821
244.4,23.10821
244.5,23.587118
244.6,23.587118
244.7,23.587118
244.8,24.354399
244.9,24.354399
245.0,24.354399
245.1,23.960928
245.2,23.960928
245.3,23.960928
245.4,23.573956
245.5,23.573956
245.6,23.573956
245.7,22.746271
245.8,22.746271
245.9,22.746271
246.0,22.707085
246.1,22.707085
246.2,22.707085
246.3,22.562393
246.4,22.562393
246.5,22.562393
246.6,22.297117
246.7,22.297117
246.8,22.297117
246.9,21.934519
247.0,21.934519
247.1,21.934519
247.2,21.840948
247.3,21.840948
247.4,21.840948
247.5,22.334415
247.6,22.334415
247.7,22.334415
247.8,22.529829
247.9,22.529829
248.0,22.529829
248.1,22.363968
248.2,22.363968
248.3,22.363968
248.4,22.263834
248.5,22.263834
248.6,22.263834
248.7,22.599895
248.8,22.599895
248.9,22.599895
249.0,22.863155
249.1,22.863155
249.2,22.863155
249.3,22.859554
249.4,22.859554
249.5,22.739918
249.6,22.602707
249.7,22.602707
249.8,22.602707
249.9,22.912851
250.0,22.912851
250.1,22.912851
250.2,23.16504
250.3,23.16504
250.4,23.16504
250.5,23.444326
250.6,23.444326
250.7,23.444326
250.8,23.782291
250.9,23.782291
251.0,23.782291
251.1,23.668009
251.2,23.668009
251.3,23.668009
251.4,23.08193
251.5,23.08193
251.6,23.08193
251.7,22.662191
251.8,22.662191
251.9,22.662191
252.0,22.541021
252.1,22.541021
252.2,22.541021
252.3,22.907005
252.4,22.907005
252.5,22.907005
252.6,23.962574
252.7,23.962574
252.8,23.962574
252.9,23.862171
253.0,23.862171
253.1,23.862171
253.2,23.961071
253.3,23.961071
253.4,23.961071
253.5,24.274424
253.6,24.274424
253.7,24.274424
253.8,23.380499
253.9,23.380499
254.0,23.380499
254.1,22.980112
254.2,22.980112
254.3,22.980112
254.4,22.808735
254.5,22.808735
254.6,22.808735
254.7,22.692684
254.8,22.692684
254.9,22.692684
255.0,22.370998
255.1,22.370998
255.2,22.370998
255.3,22.698332
255.4,22.698332
255.5,22.698332
255.6,23.025078
255.7,23.025078
255.8,23.025078
255.9,22.752445
256.0,22.752445
256.1,22.752445
256.2,22.50386
256.3,22.50386
256.4,22.50386
256.5,22.6142
256.6,22.6142
256.7,22.6142
256.8,22.872597
256.9,22.872597
257.0,22.872597
257.1,22.4915
257.2,22.4915
257.3,22.4915
257.4,22.292994
257.5,22.292994
257.6,22.292994
257.7,22.436146
257.8,22.436146
257.9,22.436146
258.0,22.64596
258.1,22.64596
258.2,22.64596
258.3,22.98174
258.4,22.98174
258.5,22.98174
258.6,23.09497
258.7,23.09497
258.8,23.09497
258.9,22.777
259.0,22.777
259.1,22.777
259.2,22.888695
259.3,22.888695
259.4,22.888695
259.5,22.730686
259.6,22.730686
259.7,22.730686
259.8,21.953695
259.9,21.953695
260.0,21.953695
260.1,22.020035
260.2,22.020035
260.3,22.020035
260.4,22.426329
260.5,22.426329
260.6,22.426329
260.7,22.495548
260.8,22.495548
260.9,22.495548
261.0,22.532528
261.1,22.532528
261.2,22.532528
261.3,23.138288
261.4,23.138288
261.5,23.138288
261.6,23.123125
261.7,23.123125
261.8,23.123125
261.9,23.138964
262.0,23.138964
262.1,23.138964
262.2,23.395624
262.3,23.395624
262.4,23.395624
262.5,23.50248
262.6,23.50248
262.7,23.50248
262.8,23.347265
262.9,23.347265
263.0,23.347265
263.1,23.424404
263.2,23.424404
263.3,23.424404
263.4,23.58038
263.5,23.58038
263.6,23.58038
263.7,22.8382
263.8,22.8382
263.9,22.8382
264.0,22.757286
264.1,22.935614
264.2,22.935614
264.3,23.086744
264.4,23.086744
264.5,23.086744
264.6,23.146002
264.7,23.080244
264.8,23.080244
264.9,23.233128
265.0,23.233128
265.1,23.233128
265.2,23.535046
265.3,23.514566
265.4,23.514566
265.5,23.25257
265.6,23.052036
265.7,23.052036
265.8,22.926743
265.9,22.946249
266.0,22.946249
266.1,23.088196
266.2,23.325262
266.3,23.325262
266.4,22.74915
266.5,22.74915
266.6,22.74915
266.7,22.466171
266.8,22.47954
266.9,22.47954
267.0,22.825071
267.1,23.028713
267.2,23.028713
267.3,23.177885
267.4,22.959797
267.5,22.959797
267.6,22.344812
267.7,22.2174
267.8,22.2174
267.9,22.606688
268.0,22.794655
268.1,22.794655
268.2,22.845884
268.3,22.845884
268.4,22.845884
268.5,22.722643
268.6,22.888067
268.7,22.888067
268.8,23.147364
268.9,23.147364
269.0,23.147364
269.1,23.175913
269.2,23.175913
269.3,23.175913
269.4,23.0047
269.5,23.0047
269.6,23.0047
269.7,23.134813
269.8,23.134813
269.9,23.134813
270.0,23.079466
270.1,23.236065
270.2,23.236065
270.3,23.380276
270.4,23.380276
270.5,23.380276
270.6,23.009243
270.7,23.009243
270.8,23.009243
270.9,23.339314
271.0,23.339314
271.1,23.339314
271.2,23.028881
271.3,23.028881
271.4,23.028881
271.5,22.666368
271.6,22.666368
271.7,22.666368
271.8,22.657627
271.9,22.657627
272.0,22.657627
272.1,23.321405
272.2,23.321405
272.3,23.321405
272.4,23.108496
272.5,23.108496
272.6,23.108496
272.7,23.217499
272.8,23.217499
272.9,23.217499
273.0,23.393934
273.1,23.393934
273.2,23.393934
273.3,23.72661
273.4,23.72661
273.5,23.72661
273.6,23.454807
273.7,23.454807
273.8,23.454807
273.9,23.351393
274.0,23.351393
274.1,23.351393
274.2,23.110252
274.3,22.915287
274.4,22.915287
274.5,22.878263
274.6,22.878263
274.7,22.878263
274.8,22.801195
274.9,22.801195
275.0,22.801195
275.1,22.913687
275.2,22.913687
275.3,22.913687
275.4,23.068476
275.5,23.068476
275.6,23.068476
275.7,22.887474
275.8,22.72632
275.9,22.72632
276.0,22.630072
276.1,22.630072
276.2,22.630072
276.3,22.562977
276.4,22.562977
276.5,22.562977
276.6,22.475433
276.7,22.364117
276.8,22.364117
276.9,22.851852
277.0,22.851852
277.1,22.851852
277.2,23.256907
277.3,23.256907
277.4,23.256907
277.5,22.88156
277.6,22.88156
277.7,22.88156
277.8,22.648716
277.9,22.648716
278.0,22.648716
278.1,22.979643
278.2,22.979643
278.3,22.979643
278.4,22.925388
278.5,22.925388
278.6,22.925388
278.7,22.861265
278.8,22.861265
278.9,22.861265
279.0,22.688103
279.1,22.688103
279.2,22.688103
279.3,22.756813
279.4,22.756813
279.5,22.756813
279.6,22.734943
279.7,22.734943
279.8,22.734943
279.9,22.93934
280.0,22.93934
280.1,22.93934
280.2,23.207685
280.3,23.207685
280.4,23.207685
280.5,22.830399
280.6,22.830399
280.7,22.830399
280.8,22.533508
280.9,22.533508
281.0,22.533508
281.1,22.72624
281.2,22.72624
281.3,22.72624
281.4,22.587027
281.5,22.587027
281.6,22.587027
281.7,22.828558
281.8,22.828558
281.9,22.828558
282.0,22.68809
282.1,22.68809
282.2,22.68809
282.3,22.686445
282.4,22.686445
282.5,22.686445
282.6,22.539488
282.7,22.539488
282.8,22.539488
282.9,22.66604
283.0,22.66604
283.1,22.66604
283.2,23.011127
283.3,23.241497
283.4,23.241497
283.5,23.102713
283.6,23.102713
283.7,23.102713
283.8,22.886116
283.9,22.886116
284.0,22.886116
284.1,23.003618
284.2,23.003618
284.3,23.003618
284.4,23.2356
284.5,23.2356
284.6,23.2356
284.7,23.303228
284.8,23.303228
284.9,23.303228
285.0,23.224476
285.1,23.224476
285.2,23.224476
285.3,23.412273
285.4,23.412273
285.5,23.412273
285.6,23.233992
285.7,23.233992
285.8,23.233992
285.9,23.855867
286.0,23.855867
286.1,23.855867
286.2,23.900259
286.3,23.900259
286.4,23.900259
286.5,23.611032
286.6,23.611032
286.7,23.611032
286.8,23.542845
286.9,23.542845
287.0,23.542845
287.1,23.446001
287.2,23.446001
287.3,23.446001
287.4,23.173607
287.5,23.173607
287.6,23.173607
287.7,23.37748
287.8,23.37748
287.9,23.37748
288.0,23.5282
288.1,23.5282
288.2,23.5282
288.3,23.134905
288.4,23.134905
288.5,23.134905
288.6,22.710503
288.7,22.710503
288.8,22.710503
288.9,22.85338
289.0,22.85338
289.1,22.85338
289.2,23.242615
289.3,23.242615
289.4,23.242615
289.5,22.953852
289.6,22.953852
289.7,22.953852
289.8,22.866331
289.9,22.866331
290.0,22.866331
290.1,22.553993
290.2,22.398066
290.3,22.398066
290.4,22.349058
290.5,22.368313
290.6,22.368313
290.7,22.698177
290.8,22.730347
290.9,22.730347
291.0,22.70595
291.1,22.70595
291.2,22.70595
291.3,22.590458
291.4,22.6512
291.5,22.6512
291.6,22.682676
291.7,22.441154
291.8,22.441154
291.9,22.269943
292.0,22.285372
292.1,22.285372
292.2,22.389355
292.3,22.555765
292.4,22.555765
292.5,22.819464
292.6,23.025734
292.7,23.025734
292.8,23.466734
292.9,23.216125
293.0,23.216125
293.1,22.932978
293.2,22.932978
293.3,22.932978
293.4,22.745823
293.5,22.655315
293.6,22.655315
293.7,23.141184
293.8,23.141184
293.9,23.141184
294.0,23.425966
294.1,23.44724
294.2,23.44724
294.3,23.188257
294.4,23.179014
294.5,23.179014
294.6,22.827341
294.7,22.827341
294.8,22.827341
294.9,22.686428
295.0,22.997398
295.1,22.997398
295.2,23.353168
295.3,23.353168
295.4,23.353168
295.5,23.002636
295.6,22.854237
295.7,22.854237
295.8,22.747534
295.9,22.840607
296.0,22.840607
296.1,22.779943
296.2,22.670856
296.3,22.670856
296.4,22.536404
296.5,22.517706
296.6,22.517706
296.7,22.3569
296.8,22.3569
296.9,22.3569
297.0,21.992758
297.1,21.851248
297.2,21.851248
297.3,21.64051
297.4,21.64051
297.5,21.64051
297.6,22.411013
297.7,22.983189
297.8,22.983189
297.9,24.119732
298.0,24.283787
298.1,24.283787
298.2,24.40021
298.3,23.605482
298.4,23.605482
298.5,23.410759
298.6,23.40236
298.7,23.40236
298.8,23.40236
298.9,24.036768
299.0,24.036768
299.1,24.209505
299.2,23.981684
299.3,23.981684
299.4,23.981684
299.5,23.856413
299.6,23.856413
299.7,23.831839
299.8,23.689297
299.9,23.689297
300.0,23.571943
300.1,23.09746
300.2,23.09746
300.3,23.09746
300.4,22.894926
300.5,22.894926
300.6,22.963589
300.7,23.171345
300.8,23.171345
300.9,23.151249
301.0,23.236153
301.1,23.236153
301.2,23.284906
301.3,23.202423
301.4,23.202423
301.5,23.065418
301.6,23.09681
301.7,23.09681
301.8,23.184807
301.9,22.966908
302.0,22.966908
302.1,22.751902
302.2,22.682001
302.3,22.682001
302.4,22.639915
302.5,22.602655
302.6,22.602655
302.7,22.244635
302.8,21.808914
302.9,21.808914
303.0,21.827526
303.1,22.04065
303.2,22.04065
303.3,22.389593
303.4,22.417023
303.5,22.417023
303.6,22.362906
303.7,21.930199
303.8,21.930199
303.9,22.0324
304.0,21.918985
304.1,21.918985
304.2,21.985754
304.3,22.273819
304.4,22.273819
304.5,22.50732
304.6,22.173916
304.7,22.173916
304.8,21.889969
304.9,21.612244
305.0,21.612244
305.1,21.612244
305.2,21.67287
305.3,21.67287
305.4,21.650734
305.5,21.837421
305.6,21.837421
305.7,21.837421
305.8,21.980774
305.9,21.980774
306.0,21.79352
306.1,21.358843
306.2,21.358843
306.3,21.347315
306.4,21.319874
306.5,21.319874
306.6,21.367048
306.7,21.06699
306.8,21.06699
306.9,20.770832
307.0,20.756214
307.1,20.756214
307.2,20.756214
307.3,21.385006
